person;id;user_frame;pre_user_frame;system_frame;pre_system_frame;Polite;Human;Detailed;query;response;preresponse;sarcasm;rephrasing;task;condition
VP1.5A;722;3.3;3.2;3.4;3.3;;;;Ja das ist gut. Kann ich die Rezept sehen?;Rezept;Zutatenliste / Wie findest du die Zutaten?;0;0;4;audio
VP1.6A;723;1;-1;1;-1;;;;Hey TeleFood. Ich wuerde gerne wissen was man am besten vor dem Joggen isst.;Hallo! Was kann ich fuer dich tun?;;0;0;4;audio
VP1.6A;724;1;-1;2.1;1;;;;Hey TeleFood. Ich wuerde gerne wissen was ich vor dem Joggen essen soll.;Auf was hast du Lust?;Hallo! Was kann ich fuer dich tun?;0;0;4;audio
VP1.6A;725;2.1;1;2.1;2.1;;;;Hey Telefood. Auf was leichtes.;Wieviel Zeit hast du zum Kochen?;Auf was hast du Lust?;0;0;4;audio
VP1.6A;726;2.1;2.1;2.2;2.1;;;;10 Minuten;Was sind deine Lieblingszutaten?;Wieviel Zeit hast du zum Kochen?;0;0;4;audio
VP1.6A;727;2.2;2.1;2.2;2.2;;;;Gemuese;Welches Gemuese magst du?;Was sind deine Lieblingszutaten?;0;0;4;audio
VP1.6A;728;2.2;2.2;2.2;2.2;;;;Paprika;Welche Zutaten wuerdest du niemals benuetzen?;Welches Gemuese magst du?;0;0;4;audio
VP1.6A;729;2.2;2.2;3.1;2.2;;;;Schokolade;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Frischkaese-Paprika-Schiffchen im Speckmantel"". Wie klingt das fuer dich?";Welche Zutaten wuerdest du niemals benuetzen?;0;0;4;audio
VP1.6A;730;3.1;2.2;3.2;3.1;0;;;Gut;Moechtest du die Zutatenliste sehen?;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Frischkaese-Paprika-Schiffchen im Speckmantel"". Wie klingt das fuer dich?";0;0;4;audio
VP1.6A;731;3.2;3.1;3.4;3.2;;;;Nein Danke;Rezept;Moechtest du die Zutatenliste sehen?;0;0;4;audio
VP1.9A;732;1;-1;1;-1;;;;Hey TeleFood;Hallo! Was kann ich fuer dich tun?;;0;0;4;audio
VP1.9A;733;2.1;1;2.1;1;1;1;1;Ich braeuchte ein Rezept, jetzt schnell vor dem Joggen;Wie wuerdest du deine Kochfertigkeiten einschaetzen?;Hallo! Was kann ich fuer dich tun?;0;0;4;audio
VP1.9A;734;2.1;2.1;2.2;2.1;;;;Soweit das ich fast alles kochen kann;Gibt es spezielle Zubereitungsarten, die du magst oder welche die du nicht Anwenden moechtest?;Wie wuerdest du deine Kochfertigkeiten einschaetzen?;0;0;4;audio
VP1.9A;735;2.1;2.1;2.1;2.2;;;;Nein gibt es nicht;Gibt es spezielle Zubereitungsarten, die du magst oder welche die du nicht Anwenden moechtest?;Gibt es spezielle Zubereitungsarten, die du magst oder welche die du nicht Anwenden moechtest?;0;0;4;audio
VP1.9A;736;2.1;2.1;2.2;2.1;;;;am besten nur kochen und nichts im Ofen;Welche Zutaten wuerdest du niemals benuetzen?;Gibt es spezielle Zubereitungsarten, die du magst oder welche die du nicht Anwenden moechtest?;0;0;4;audio
VP1.9A;737;2.2;2.1;2.2;2.2;;;;Brokkoli wuerde ich nie benuetzen;Welches Gemuese magst du?;Welche Zutaten wuerdest du niemals benuetzen?;0;0;4;audio
VP1.9A;738;2.2;2.2;3.1;2.2;;;;Kohlrabi, Zucchini;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Kohlrabi-Rettich-Zucchini-Gemuese"". Wie klingt das fuer dich?";Welches Gemuese magst du?;0;0;4;audio
VP1.9A;739;3.1;2.2;3.4;3.1;1;;;Klingt gut, ich haette gerne das Rezept;Rezept;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Kohlrabi-Rettich-Zucchini-Gemuese"". Wie klingt das fuer dich?";0;0;4;audio
VP1.1A;740;1;-1;1;-1;;;;HeyTeleFood;Hallo! Was kann ich fuer dich tun?;;0;0;5;audio
VP1.1A;741;2.1;1;2.2;1;0;1;1;Suche nach einem Rezept fuer Abendbrot;Was sind deine Lieblingszutaten?;Hallo! Was kann ich fuer dich tun?;0;0;5;audio
VP1.1A;742;2.2;2.1;2.2;2.2;;;;Eier;Welche Zutaten wuerdest du niemals benuetzen?;Was sind deine Lieblingszutaten?;0;0;5;audio
VP1.1A;743;2.2;2.2;2.1;2.2;;;;Kuemmel;Wieviel Zeit hast du zum Kochen?;Welche Zutaten wuerdest du niemals benuetzen?;0;0;5;audio
VP1.1A;744;2.1;2.2;3.1;2.1;;;;20 Minuten;"Wie klingt ""Ei Muffin"" fuer dich?";Wieviel Zeit hast du zum Kochen?;0;0;5;audio
VP1.1A;745;3.1;2.1;3.2;3.1;0;;;Sehr gut;Moechtest du die Zutatenliste sehen?;"Wie klingt ""Ei Muffin"" fuer dich?";0;0;5;audio
VP1.1A;746;3.2;3.1;3.4;3.2;;;;Ja, bitte;Link/ Wie gefaellt dir das Rezept?;Moechtest du die Zutatenliste sehen?;0;0;5;audio
VP1.1A;747;3.3;3.2;-1;3.4;;;;Sehr gut;NaN;Link/ Wie gefaellt dir das Rezept?;0;0;5;audio
VP1.6A;748;1;-1;1;-1;;;;Hey TeleFood ich such was essen vorm Bett gehen.;Hallo! Was kann ich fuer dich tun?;;0;0;5;audio
VP1.6A;749;2.1;1;2.1;1;0;1;0;Hey TeleFood ich such was zum essen vor dem Bett gehen.;Wieviel Zeit hast du zum Kochen?;Hallo! Was kann ich fuer dich tun?;0;0;5;audio
VP1.6A;750;2.1;2.1;2.1;2.1;;;;Nicht lange;Gibt es spezielle Zubereitungsarten, die du magst oder welche die du nicht Anwenden moechtest?;Wieviel Zeit hast du zum Kochen?;0;0;5;audio
VP1.6A;751;2.1;2.1;2.1;2.1;;;;Nein das ist mir egal;Zu was fuer Rezepten greifst du normalerweise, wenn du etwas kochen moechtest?;Gibt es spezielle Zubereitungsarten, die du magst oder welche die du nicht Anwenden moechtest?;0;0;5;audio
VP1.6A;752;2.1;2.1;2.1;2.1;;;;Nudeln;Wie stehst du zu regionaler Kueche?;Zu was fuer Rezepten greifst du normalerweise, wenn du etwas kochen moechtest?;0;0;5;audio
VP1.6A;753;2.1;2.1;2.2;2.1;;;;passt, ist ok;Was sind deine Lieblingszutaten?;Wie stehst du zu regionaler Kueche?;0;0;5;audio
VP1.6A;754;2.2;2.1;3.1;2.2;;;;Nudeln und Paprika;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Nudeln mit scharfer Puten-Paprika Sauce"". Wie klingt das fuer dich?";Was sind deine Lieblingszutaten?;0;0;5;audio
VP1.6A;755;3.1;2.2;3.2;3.1;0;;;klingt gut;Moechtest du die Zutatenliste sehen?;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Nudeln mit scharfer Puten-Paprika Sauce"". Wie klingt das fuer dich?";0;0;5;audio
VP1.6A;756;3.2;3.1;3.3;3.2;;;;ja bitte;Zutatenliste / Wie findest du die Zutaten?;Moechtest du die Zutatenliste sehen?;0;0;5;audio
VP1.6A;757;3.3;3.2;3.4;3.3;;;;perfekt;Moechtest du das Rezept sehen?;Zutatenliste / Wie findest du die Zutaten?;0;0;5;audio
VP1.6A;758;3.4;3.3;3.4;3.4;;;;ja;Rezept;Moechtest du das Rezept sehen?;0;0;5;audio
VP1.7A;759;1;-1;1;-1;;;;Hey TeleFood;Hallo! Was kann ich fuer dich tun?;;0;0;5;audio
VP1.7A;760;2.1;1;2.1;1;0;1;0;Suche mir ein schnelles Rezept heraus;Auf was hast du Lust?;Hallo! Was kann ich fuer dich tun?;0;0;5;audio
VP1.7A;761;2.2;2.1;2.1;2.1;;;;Ein Gericht mir Hackfleisch;Wie wuerdest du deine Kochfertigkeiten einschaetzen?;Auf was hast du Lust?;0;0;5;audio
VP1.7A;762;2.1;2.2;2.1;2.1;;;;mittelmaeÌÙig;Erwartest du Besuch oder kochst du fuer dich allein?;Wie wuerdest du deine Kochfertigkeiten einschaetzen?;0;0;5;audio
VP1.7A;763;2.1;2.1;2.2;2.1;;;;ich koche fuer mich alleine;Welches Gemuese magst du?;Erwartest du Besuch oder kochst du fuer dich allein?;0;0;5;audio
VP1.7A;764;2.2;2.1;2.2;2.2;;;;alles;Welche Kohlenhydratquelle bevorzugst du normalerweise? Beispielsweise Kartoffeln, Nudeln oder Reis?;Welches Gemuese magst du?;0;0;5;audio
VP1.7A;765;2.2;2.2;2.2;2.2;;;;Nudeln;Gibt es spezielle Zutaten, die du magst? Wie beispielsweise Szechuan Pfeffer oder Tamarinde?;Welche Kohlenhydratquelle bevorzugst du normalerweise? Beispielsweise Kartoffeln, Nudeln oder Reis?;0;0;5;audio
VP1.7A;766;2.2;2.2;3.1;2.2;;;;nein;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Nudeln-Hack-Gratin"".

 

Wie klingt das fuer dich?";Gibt es spezielle Zutaten, die du magst? Wie beispielsweise Szechuan Pfeffer oder Tamarinde?;0;0;5;audio
VP1.7A;767;3.1;2.2;3.2;3.1;0;;;das klingt sehr gut;Moechtest du die Zutatenliste sehen?;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Nudeln-Hack-Gratin"".

 

Wie klingt das fuer dich?";0;0;5;audio
VP1.7A;768;3.2;3.1;3.3;3.2;;;;ja bitte;Zutatenliste / Wie findest du die Zutaten?;Moechtest du die Zutatenliste sehen?;0;0;5;audio
VP1.7A;769;3.3;3.2;3.4;3.3;;;;gut;Moechtest du das Rezept sehen?;Zutatenliste / Wie findest du die Zutaten?;0;0;5;audio
VP1.7A;770;3.4;3.3;3.4;3.4;;;;ja bitte;Rezept;Moechtest du das Rezept sehen?;0;0;5;audio
VP2.2A;771;1;-1;1;-1;;;;Hey TeleFood;Hallo! Was kann ich fuer dich tun?;;0;0;5;audio
VP2.2A;772;2.1;1;2.1;1;0;1;0;Such mir ein Rezept das man auf 5 Minuten kochen kann;Auf was hast du Lust?;Hallo! Was kann ich fuer dich tun?;0;0;5;audio
VP2.2A;773;2.1;2.1;2.1;2.1;;;;Empfehle mir irgendwas;Wie wuerdest du deine Kochfertigkeiten einschaetzen?;Auf was hast du Lust?;0;0;5;audio
VP2.2A;774;2.1;2.1;2.1;2.1;;;;profi;Gibt es spezielle Zubereitungsarten, die du magst oder welche die du nicht Anwenden moechtest?;Wie wuerdest du deine Kochfertigkeiten einschaetzen?;0;0;5;audio
VP2.2A;775;2.1;2.1;2.1;2.1;;;;kein Fleisch;Zu was fuer Rezepten greifst du normalerweise, wenn du etwas kochen moechtest?;Gibt es spezielle Zubereitungsarten, die du magst oder welche die du nicht Anwenden moechtest?;0;0;5;audio
VP2.2A;776;2.1;2.1;0;2.1;;;;NaN;Es tut mir leid, das habe ich nicht verstanden. Kannst du es neu formulieren?;Zu was fuer Rezepten greifst du normalerweise, wenn du etwas kochen moechtest?;0;1;5;audio
VP2.2A;777;2.1;2.1;2.2;0;;;;Zu Nudelrezepten;Welches Gemuese magst du?;Es tut mir leid, das habe ich nicht verstanden. Kannst du es neu formulieren?;0;1;5;audio
VP2.2A;778;2.2;2.1;3.1;2.2;;;;Spinat;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Nudeln in cremiger Spinat-KaesesoÌÙe"". Wie klingt das fuer dich?";Welches Gemuese magst du?;0;0;5;audio
VP2.2A;779;3.1;2.2;3.4;3.1;1;;;gut, gut zeige es mir bitte;Rezept;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Nudeln in cremiger Spinat-KaesesoÌÙe"". Wie klingt das fuer dich?";0;0;5;audio
VP2.2A;780;4;3.1;-1;3.4;;;;Vielen Dank;NaN;Rezept;0;0;5;audio
VP1.1A;781;1;-1;1;-1;;;;Hey TeleFood;Hallo! Was kann ich fuer dich tun?;;0;0;6;audio
VP1.1A;782;2.1;1;2.1;1;0;1;0;Suche nach einem Rezept fuer ein schnell zubereitetes Gericht;Auf was hast du Lust?;Hallo! Was kann ich fuer dich tun?;0;0;6;audio
VP1.1A;783;2.1;2.1;2.2;2.1;;;;Eier;Welche Kohlenhydratquelle bevorzugst du normalerweise? Beispielsweise Kartoffeln, Nudeln oder Reis?;Auf was hast du Lust?;0;0;6;audio
VP1.1A;784;2.2;2.1;2.1;2.2;;;;Reis;Wie wuerdest du deine Kochfertigkeiten einschaetzen?;Welche Kohlenhydratquelle bevorzugst du normalerweise? Beispielsweise Kartoffeln, Nudeln oder Reis?;0;0;6;audio
VP1.1A;785;2.1;2.2;2.2;2.1;;;;Durchschnittlich;Gibt es spezielle Zutaten, die du magst? Wie beispielsweise Szechuan Pfeffer oder Tamarinde?;Wie wuerdest du deine Kochfertigkeiten einschaetzen?;0;0;6;audio
VP1.1A;786;2.2;2.1;3.1;2.2;;;;Schnittlauch;"Wie klingt ""Herzhaftes Fruehstueck - Reis mit Schinken und Ei"" fuer dich?";Gibt es spezielle Zutaten, die du magst? Wie beispielsweise Szechuan Pfeffer oder Tamarinde?;0;0;6;audio
VP1.1A;787;3.1;2.2;3.2;3.1;0;;;Sehr gut;Moechtest du die Rezeptliste sehen?;"Wie klingt ""Herzhaftes Fruehstueck - Reis mit Schinken und Ei"" fuer dich?";0;0;6;audio
VP1.1A;788;3.2;3.1;3.3;3.2;;;;Ja, bitte;Liste / Wie gefallen dir die Zutaten?;Moechtest du die Rezeptliste sehen?;0;0;6;audio
VP1.1A;789;3.3;3.2;3.4;3.3;;;;Gut;Moechtest du das Rezept sehen?;Liste / Wie gefallen dir die Zutaten?;0;0;6;audio
VP1.1A;790;3.4;3.3;;3.4;;;;Ja, bitte;Link;Moechtest du das Rezept sehen?;0;0;6;audio
VP1.4A;791;1;-1;1;-1;;;;Hey TeleFood;Hallo! Was kann ich fuer dich tun?;;0;0;6;audio
VP1.4A;792;2.1;1;2.1;1;0;1;2;Ich will ein einfaches, leichtes Gericht mit Gemuese;Wie wuerdest du deine Kochfertigkeiten einschaetzen?;Hallo! Was kann ich fuer dich tun?;0;0;6;audio
VP1.4A;793;2.2;2.1;2.2;2.1;;;;Gut. Das Gericht soll mit Karotten sein aber ohne Spargel;Welche Kohlenhydratquelle bevorzugst du normalerweise? Beispielsweise Kartoffeln, Nudeln oder Reis?;Wie wuerdest du deine Kochfertigkeiten einschaetzen?;0;0;6;audio
VP1.4A;794;2.2;2.2;3.1;2.2;;;;Kartoffeln;"Du hast erwaehnt, dass du Karotten , Kartoffeln magst, wie klingt ""Kartoffel-Erbsen-Moehren-Auflauf"" fuer dich?";Welche Kohlenhydratquelle bevorzugst du normalerweise? Beispielsweise Kartoffeln, Nudeln oder Reis?;0;0;6;audio
VP1.4A;795;3.1;2.2;3.4;3.1;0;;;Zeig mir das Rezept;Link / Wie findest du das Rezept;"Du hast erwaehnt, dass du Karotten , Kartoffeln magst, wie klingt ""Kartoffel-Erbsen-Moehren-Auflauf"" fuer dich?";0;0;6;audio
VP1.4A;796;4;3.1;-1;3.4;;;;Gut;NaN;Link / Wie findest du das Rezept;0;0;6;audio
VP1.5A;797;1;-1;1;-1;;;;Hey TeleFood;Hallo! Was kann ich fuer dich tun?;;0;0;6;audio
VP1.5A;798;2.1;1;2.1;1;0;1;0;Ich will etwas schnell kochen;Auf was hast du Lust?;Hallo! Was kann ich fuer dich tun?;0;0;6;audio
VP1.5A;799;2.2;2.1;2.2;2.1;;;;Etwas mit Milch und Banane;Welche Zutaten wuerdest du niemals benuetzen?;Auf was hast du Lust?;0;0;6;audio
VP1.5A;800;2.2;2.2;0;2.2;;;;NaN;Es tut mir leid, das habe ich nicht verstanden. Kannst du es neu formulieren?;Welche Zutaten wuerdest du niemals benuetzen?;0;1;6;audio
VP1.5A;801;2.2;2.2;3.1;0;;;;Ohne Pfeffer;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Bananen-Erdnuss-Milch"". Wie klingt das fuer dich?";Es tut mir leid, das habe ich nicht verstanden. Kannst du es neu formulieren?;0;1;6;audio
VP1.5A;802;3.1;2.2;3.2;3.1;0;;;Ja klingt gut;Moechtest du die Zutatenliste sehen?;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Bananen-Erdnuss-Milch"". Wie klingt das fuer dich?";0;0;6;audio
VP1.5A;803;3.2;3.1;3.3;3.2;;;;ja;Zutatenliste/ Wie findest du die Zutaten?;Moechtest du die Zutatenliste sehen?;0;0;6;audio
VP1.5A;804;3.3;3.2;2.2;3.3;;;;kann ich anderes sehen?;Das tut mir Leid. Welche Zutaten wuerdest du niemals benuetzen?;Zutatenliste/ Wie findest du die Zutaten?;0;0;6;audio
VP1.5A;805;2.2;3.3;3.1;2.2;;;;Erdnuss;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Bananen-Zimt-Milch"". Wie klingt das fuer dich?";Das tut mir Leid. Welche Zutaten wuerdest du niemals benuetzen?;0;0;6;audio
VP1.5A;806;3.1;2.2;3.4;3.1;0;;;ja kann ich das schauen?;Rezept;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Bananen-Zimt-Milch"". Wie klingt das fuer dich?";0;0;6;audio
VP1.7A;807;1;-1;1;-1;;;;Hey TeleFood;Hallo! Was kann ich fuer dich tun?;;0;0;6;audio
VP1.7A;808;2.1;1;2.1;1;0;1;0;Suche mir ein leichtes Rezept;Wieviel Zeit hast du zum Kochen?;Hallo! Was kann ich fuer dich tun?;0;0;6;audio
VP1.7A;809;2.1;2.1;2.1;2.1;;;;wenig;Auf was hast du Lust?;Wieviel Zeit hast du zum Kochen?;0;0;6;audio
VP1.7A;810;2.1;2.1;2.1;2.1;;;;egal;Wie wuerdest du deine Kochfertigkeiten einschaetzen?;Auf was hast du Lust?;0;0;6;audio
VP1.7A;811;2.1;2.1;5;2.1;;;;NaN;Es tut mir leid, das habe ich nicht verstanden. Kannst du es neu formulieren?;Wie wuerdest du deine Kochfertigkeiten einschaetzen?;0;1;6;audio
VP1.7A;812;2.1;2.1;2.2;5;;;;nicht gut;Was sind deine Lieblingszutaten?;Es tut mir leid, das habe ich nicht verstanden. Kannst du es neu formulieren?;0;1;6;audio
VP1.7A;813;2.2;2.1;2.1;2.2;;;;egal;Wie stehst du zu regionaler Kueche?;Was sind deine Lieblingszutaten?;0;0;6;audio
VP1.7A;814;2.1;2.2;2.1;2.1;;;;gut;Zu was fuer Rezepten greifst du normalerweise, wenn du etwas kochen moechtest?;Wie stehst du zu regionaler Kueche?;0;0;6;audio
VP1.7A;815;2.1;2.1;2.1;2.1;;;;Rezept des Tages;Wie stehst du zu deftigem/leichtem/saisonalem Essen?;Zu was fuer Rezepten greifst du normalerweise, wenn du etwas kochen moechtest?;0;0;6;audio
VP1.7A;816;2.1;2.1;0;2.1;;;;NaN;Es tut mir leid, das habe ich nicht verstanden. Kannst du es neu formulieren?;Wie stehst du zu deftigem/leichtem/saisonalem Essen?;0;1;6;audio
VP1.7A;817;2.1;2.1;2.2;0;;;;leichtes Essen bitte;Welche Kohlenhydratquelle bevorzugst du normalerweise? Beispielsweise Kartoffeln, Nudeln oder Reis?;Es tut mir leid, das habe ich nicht verstanden. Kannst du es neu formulieren?;0;1;6;audio
VP1.7A;818;2.2;2.1;2.2;2.2;;;;Reis;Welches Gemuese magst du?;Welche Kohlenhydratquelle bevorzugst du normalerweise? Beispielsweise Kartoffeln, Nudeln oder Reis?;0;0;6;audio
VP1.7A;819;2.2;2.2;3.1;2.2;;;;kein Gemuese;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Gebratener Reis"".

 

Wie klingt das fuer dich?";Welches Gemuese magst du?;0;0;6;audio
VP1.7A;820;3.1;2.2;3.2;3.1;0;;;klingt gut;Moechtest du die Zutatenliste sehen?;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Gebratener Reis"".

 

Wie klingt das fuer dich?";0;0;6;audio
VP1.7A;821;3.2;3.1;3.4;3.2;;;;Zeige mir das Rezept;Rezept;Moechtest du die Zutatenliste sehen?;0;0;6;audio
VP1.8A;822;1;-1;1;-1;;;;Hey TeleFood;Hallo! Was kann ich fuer dich tun?;;0;0;6;audio
VP1.8A;823;2.1;1;2.1;1;0;1;0;Ich suche nach einem schnellen Rezept;Auf was hast du Lust?;Hallo! Was kann ich fuer dich tun?;0;0;6;audio
VP1.8A;824;2.2;2.1;2.2;2.1;;;;Auf etwas mit Toast;Was sind deine Lieblingszutaten?;Auf was hast du Lust?;0;0;6;audio
VP1.8A;825;2.2;2.2;2.2;2.2;;;;Tomaten;Welche Zutaten wuerdest du niemals benuetzen?;Was sind deine Lieblingszutaten?;0;0;6;audio
VP1.8A;826;2.2;2.2;3.1;2.2;;;;Ziegenkaese;"Du hast erwaehnt, dass du Toast,Tomate magst, wie klingt ""Tomate-Mozzarella Toast"" fuer dich?";Welche Zutaten wuerdest du niemals benuetzen?;0;0;6;audio
VP1.8A;827;3.1;2.2;3.2;3.1;0;;;Das klingt sehr gut;Moechtest du die Zutatenliste sehen?;"Du hast erwaehnt, dass du Toast,Tomate magst, wie klingt ""Tomate-Mozzarella Toast"" fuer dich?";0;0;6;audio
VP1.8A;828;3.2;3.1;3.3;3.2;;;;Ja bitte;Zutatenliste/ Wie findest du die Zutaten?;Moechtest du die Zutatenliste sehen?;0;0;6;audio
VP1.8A;829;3.3;3.2;3.4;3.3;;;;Sehr gut;Moechtest du das Rezept sehen?;Zutatenliste/ Wie findest du die Zutaten?;0;0;6;audio
VP1.8A;830;3.4;3.3;3.4;3.4;;;;ja;Rezept;Moechtest du das Rezept sehen?;0;0;6;audio
VP1.9A;831;1;-1;1;-1;;;;Hey TeleFood;Hallo! Was kann ich fuer dich tun?;;0;0;6;audio
VP1.9A;832;2.1;1;2.1;1;0;1;0;Ich brauche ein Gericht, ein schnelles Gericht;Auf was hast du Lust?;Hallo! Was kann ich fuer dich tun?;0;0;6;audio
VP1.9A;833;2.1;2.1;2.1;2.1;;;;Ist egal, es sollte schnell gehen;Erwartest du Besuch oder kochst du fuer dich allein?;Auf was hast du Lust?;0;0;6;audio
VP1.9A;834;2.1;2.1;2.1;2.1;;;;Ich koche fuer mich alleine;Wie stehst du zu deftigem/leichtem/saisonalem Essen?;Erwartest du Besuch oder kochst du fuer dich allein?;0;0;6;audio
VP1.9A;835;2.1;2.1;2.1;2.1;;;;Etwas leichtes, da ich gleich ins Bett gehen will;Wie stehst du zu regionaler Kueche?;Wie stehst du zu deftigem/leichtem/saisonalem Essen?;0;0;6;audio
VP1.9A;836;2.1;2.1;2.2;2.1;;;;Regional ist immer gut;Was sind deine Lieblingszutaten?;Wie stehst du zu regionaler Kueche?;0;0;6;audio
VP1.9A;837;2.2;2.1;2.2;2.2;;;;Paprika;Welche Kohlenhydratquelle bevorzugst du normalerweise? Beispielsweise Kartoffeln, Nudeln oder Reis?;Was sind deine Lieblingszutaten?;0;0;6;audio
VP1.9A;838;2.2;2.2;3.1;2.2;;;;Nudeln und Reis;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Paprika-Reis-Hackfleisch-Topf"". Wie klingt das fuer dich?";Welche Kohlenhydratquelle bevorzugst du normalerweise? Beispielsweise Kartoffeln, Nudeln oder Reis?;0;0;6;audio
VP1.9A;839;3.1;2.2;3.4;3.1;0;;;Klingt gut, kann ichdas Rezept haben?;Rezept;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden ""Paprika-Reis-Hackfleisch-Topf"". Wie klingt das fuer dich?";0;0;6;audio
VP2.3A;840;1;-1;1;-1;;;;Hey TeleFood;Hallo! Was kann ich fŸr dich tun?;;0;0;5;audio
VP2.3A;841;2.1;1;2.1;1;0;1;0;Gib mir ein Rezept das schnell geht;Wieviel Zeit hast du zum Kochen?;Hallo! Was kann ich fŸr dich tun?;0;0;5;audio
VP2.3A;842;2.1;2.1;2.1;2.1;;;;15 minuten;Wie wŸrdest du deine Kochfertigkeiten einschŠtzen?;Wieviel Zeit hast du zum Kochen?;0;0;5;audio
VP2.3A;843;2.1;2.1;2.1;2.1;;;;sehr gut;Zu was fŸr Rezepten greifst du normalerweise, wenn du etwas kochen mšchtest?;Wie wŸrdest du deine Kochfertigkeiten einschŠtzen?;0;0;5;audio
VP2.3A;844;2.2;2.1;3.1;2.1;;;;normalerweise, so Nudeln- oder Reisgerichte mit GemŸsebeilagen;"Du hast erwŠhnt, dass du GemŸse, Reis magst, wie klingt ""Reis-GemŸse-Pfanne mit FrischkŠse"" fŸr dich?";Zu was fŸr Rezepten greifst du normalerweise, wenn du etwas kochen mšchtest?;0;0;5;audio
VP2.3A;845;3.1;2.2;3.2;3.1;0;;;klingt sehr gut;Mšchtest du die Zutaten sehen?;"Du hast erwŠhnt, dass du GemŸse, Reis magst, wie klingt ""Reis-GemŸse-Pfanne mit FrischkŠse"" fŸr dich?";0;0;5;audio
VP2.3A;846;3.2;3.1;3.3;3.2;;;;ja gerne;Zutatenliste / Wie findest du die Zutaten?;Mšchtest du die Zutaten sehen?;0;0;5;audio
VP2.3A;847;5;3.2;0;3.3;;;;kann ich die Erbsen weglassen?;Es tut mir leid, das habe ich nicht verstanden. Kannst du es neu formulieren?;Zutatenliste / Wie findest du die Zutaten?;0;1;5;audio
VP2.3A;848;5;5;5;0;;;;kann ich die Erbsen einfach weglassen?;Individualisierungen sind mšglich;Es tut mir leid, das habe ich nicht verstanden. Kannst du es neu formulieren?;0;1;5;audio
VP2.3A;849;4;5;3.4;5;;;;ok passt;Rezept;Individualisierungen sind mšglich;0;0;5;audio
VP2.3A;850;4;4;-1;3.4;;;;super, vielen Dank;NaN;Rezept;0;0;1;audio
VP2.3A;851;1;-1;-1;-1;;;;Hey TeleFood;NaN;NaN;0;0;1;audio
VP2.3A;852;2.1;1;0;-1;;;;schickst du mir bitte ein Rezept mit nicht so vielen Fleischersatzprodukten? Also lieber was mit frischem GemŸse oder so.;Es tut mir leid, das habe ich nicht verstanden. Kannst du es neu formulieren?;NaN;0;0;1;audio
VP2.3A;853;2.1;2.1;2.1;0;;;;Ich brache ein veganes Rezept mit nicht sovielen Fleischersatzprodukten, also Soja sondern lieber mit frischen GemŸse;Erwartest du Besuch oder kochst du fŸr dich allein?;Es tut mir leid, das habe ich nicht verstanden. Kannst du es neu formulieren?;0;0;1;audio
VP2.3A;854;2.1;2.1;2.1;2.1;;;;Ich koche fŸr drei Personen;Gibt es spezielle Zubereitungsarten, die du magst oder welche die du nicht Anwenden mšchtest?;Erwartest du Besuch oder kochst du fŸr dich allein?;0;0;1;audio
VP2.3A;855;2.1;2.1;2.2;2.1;;;;Nein;Welches GemŸse magst du?;Gibt es spezielle Zubereitungsarten, die du magst oder welche die du nicht Anwenden mšchtest?;0;0;1;audio
VP2.3A;856;2.2;2.1;3.1;2.2;;;;Tomate, Zucchini, Aubergine eigentlich bin ich nicht wŠhlerisch;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden: ""Auberginen-Ršllchen vegan""";Welches GemŸse magst du?;0;0;1;audio
VP2.3A;857;3.1;2.2;3.2;3.1;0;;;das klingt gut;Mšchtest du die Zutatenliste sehen?;"Mithilfe der Zutaten, die du mir genannt hast, habe ich folgendes Rezept gefunden: ""Auberginen-Ršllchen vegan""";0;0;1;audio
VP2.3A;858;3.2;3.1;3.3;3.2;;;;ja, gerne;Zutatenliste / Wie findest du die Zutaten?;Mšchtest du die Zutatenliste sehen?;0;0;1;audio
